alpos,logp,up99,lo99,up95,lo95
1169,2.703335,-2,2,-1.30103,1.30103
1171,2.703335,-2,2,-1.30103,1.30103
1173,2.703335,-2,2,-1.30103,1.30103
1175,2.703335,-2,2,-1.30103,1.30103
1177,2.703335,-2,2,-1.30103,1.30103
1179,2.703335,-2,2,-1.30103,1.30103
1181,2.703335,-2,2,-1.30103,1.30103
1183,2.703335,-2,2,-1.30103,1.30103
1185,2.703335,-2,2,-1.30103,1.30103
1187,2.703335,-2,2,-1.30103,1.30103
1189,2.703335,-2,2,-1.30103,1.30103
1191,2.703335,-2,2,-1.30103,1.30103
1193,2.703335,-2,2,-1.30103,1.30103
1195,2.703335,-2,2,-1.30103,1.30103
1197,2.703335,-2,2,-1.30103,1.30103
1199,2.703335,-2,2,-1.30103,1.30103
1201,2.703335,-2,2,-1.30103,1.30103
1203,2.703335,-2,2,-1.30103,1.30103
1205,2.703335,-2,2,-1.30103,1.30103
1207,2.703335,-2,2,-1.30103,1.30103
1209,2.703335,-2,2,-1.30103,1.30103
1211,2.703335,-2,2,-1.30103,1.30103
1213,2.703335,-2,2,-1.30103,1.30103
1215,2.703335,-2,2,-1.30103,1.30103
1217,2.703335,-2,2,-1.30103,1.30103
1219,2.703335,-2,2,-1.30103,1.30103
1221,2.703335,-2,2,-1.30103,1.30103
1223,2.703335,-2,2,-1.30103,1.30103
1225,2.703335,-2,2,-1.30103,1.30103
1227,2.703335,-2,2,-1.30103,1.30103
1229,2.703335,-2,2,-1.30103,1.30103
1231,2.703335,-2,2,-1.30103,1.30103
1233,2.703335,-2,2,-1.30103,1.30103
1235,2.703335,-2,2,-1.30103,1.30103
1237,2.703335,-2,2,-1.30103,1.30103
1239,2.703335,-2,2,-1.30103,1.30103
1241,2.703335,-2,2,-1.30103,1.30103
1243,2.703335,-2,2,-1.30103,1.30103
1245,2.703335,-2,2,-1.30103,1.30103
1247,2.703335,-2,2,-1.30103,1.30103
1249,2.703335,-2,2,-1.30103,1.30103
1251,2.703335,-2,2,-1.30103,1.30103
1253,2.703335,-2,2,-1.30103,1.30103
1255,2.703335,-2,2,-1.30103,1.30103
1257,2.703335,-2,2,-1.30103,1.30103
1259,2.703335,-2,2,-1.30103,1.30103
1261,2.703335,-2,2,-1.30103,1.30103
1263,2.703335,-2,2,-1.30103,1.30103
1265,2.703335,-2,2,-1.30103,1.30103
1267,2.703335,-2,2,-1.30103,1.30103
1269,2.703335,-2,2,-1.30103,1.30103
1271,2.703335,-2,2,-1.30103,1.30103
1273,2.703335,-2,2,-1.30103,1.30103
1275,2.703335,-2,2,-1.30103,1.30103
1277,2.703335,-2,2,-1.30103,1.30103
1279,2.703335,-2,2,-1.30103,1.30103
1281,2.703335,-2,2,-1.30103,1.30103
1283,2.703335,-2,2,-1.30103,1.30103
1285,2.703335,-2,2,-1.30103,1.30103
1287,2.703335,-2,2,-1.30103,1.30103
1289,2.703335,-2,2,-1.30103,1.30103
1291,2.703335,-2,2,-1.30103,1.30103
1293,2.703335,-2,2,-1.30103,1.30103
1295,2.703335,-2,2,-1.30103,1.30103
1297,2.703335,-2,2,-1.30103,1.30103
1299,2.703335,-2,2,-1.30103,1.30103
1301,2.703335,-2,2,-1.30103,1.30103
1303,2.703335,-2,2,-1.30103,1.30103
1305,2.703335,-2,2,-1.30103,1.30103
1307,2.703335,-2,2,-1.30103,1.30103
1309,2.703335,-2,2,-1.30103,1.30103
1311,2.703335,-2,2,-1.30103,1.30103
1313,2.703335,-2,2,-1.30103,1.30103
1315,2.703335,-2,2,-1.30103,1.30103
1317,2.703335,-2,2,-1.30103,1.30103
1319,2.703335,-2,2,-1.30103,1.30103
1321,2.703335,-2,2,-1.30103,1.30103
1323,2.703335,-2,2,-1.30103,1.30103
1325,2.703335,-2,2,-1.30103,1.30103
1327,2.703335,-2,2,-1.30103,1.30103
1329,2.703335,-2,2,-1.30103,1.30103
1331,2.703335,-2,2,-1.30103,1.30103
1333,2.703335,-2,2,-1.30103,1.30103
1335,2.703335,-2,2,-1.30103,1.30103
1337,2.703335,-2,2,-1.30103,1.30103
1339,2.703335,-2,2,-1.30103,1.30103
1341,2.703335,-2,2,-1.30103,1.30103
1343,2.703335,-2,2,-1.30103,1.30103
1345,2.703335,-2,2,-1.30103,1.30103
1347,2.703335,-2,2,-1.30103,1.30103
1349,2.703335,-2,2,-1.30103,1.30103
1351,2.703335,-2,2,-1.30103,1.30103
1353,2.703335,-2,2,-1.30103,1.30103
1355,2.703335,-2,2,-1.30103,1.30103
1357,2.703335,-2,2,-1.30103,1.30103
1359,2.703335,-2,2,-1.30103,1.30103
1361,2.703335,-2,2,-1.30103,1.30103
1363,2.703335,-2,2,-1.30103,1.30103
1365,2.703335,-2,2,-1.30103,1.30103
1367,2.703335,-2,2,-1.30103,1.30103
1369,2.703335,-2,2,-1.30103,1.30103
1371,2.703335,-2,2,-1.30103,1.30103
1373,2.703335,-2,2,-1.30103,1.30103
1375,2.703335,-2,2,-1.30103,1.30103
1377,2.703335,-2,2,-1.30103,1.30103
1379,2.703335,-2,2,-1.30103,1.30103
1381,2.703335,-2,2,-1.30103,1.30103
1383,2.703335,-2,2,-1.30103,1.30103
1385,2.703335,-2,2,-1.30103,1.30103
1387,2.703335,-2,2,-1.30103,1.30103
1389,2.703335,-2,2,-1.30103,1.30103
1391,2.703335,-2,2,-1.30103,1.30103
1393,2.703335,-2,2,-1.30103,1.30103
1395,2.703335,-2,2,-1.30103,1.30103
1397,2.703335,-2,2,-1.30103,1.30103
1399,2.703335,-2,2,-1.30103,1.30103
1401,2.703335,-2,2,-1.30103,1.30103
1403,2.703335,-2,2,-1.30103,1.30103
1405,2.703335,-2,2,-1.30103,1.30103
1407,2.703335,-2,2,-1.30103,1.30103
1409,2.703335,-2,2,-1.30103,1.30103
1411,2.703335,-2,2,-1.30103,1.30103
1413,2.703335,-2,2,-1.30103,1.30103
1415,2.703335,-2,2,-1.30103,1.30103
1417,2.703335,-2,2,-1.30103,1.30103
1419,2.703335,-2,2,-1.30103,1.30103
1421,2.703335,-2,2,-1.30103,1.30103
1423,2.703335,-2,2,-1.30103,1.30103
1425,2.703335,-2,2,-1.30103,1.30103
1427,2.703335,-2,2,-1.30103,1.30103
1429,2.703335,-2,2,-1.30103,1.30103
1431,2.703335,-2,2,-1.30103,1.30103
1433,2.703335,-2,2,-1.30103,1.30103
1435,2.703335,-2,2,-1.30103,1.30103
1437,2.703335,-2,2,-1.30103,1.30103
1439,2.703335,-2,2,-1.30103,1.30103
1441,2.703335,-2,2,-1.30103,1.30103
1443,2.703335,-2,2,-1.30103,1.30103
1445,2.703335,-2,2,-1.30103,1.30103
1447,2.703335,-2,2,-1.30103,1.30103
1449,2.703335,-2,2,-1.30103,1.30103
1451,2.703335,-2,2,-1.30103,1.30103
1453,2.703335,-2,2,-1.30103,1.30103
1455,2.703335,-2,2,-1.30103,1.30103
1457,2.703335,-2,2,-1.30103,1.30103
1459,2.703335,-2,2,-1.30103,1.30103
1461,2.703335,-2,2,-1.30103,1.30103
1463,2.703335,-2,2,-1.30103,1.30103
1465,2.703335,-2,2,-1.30103,1.30103
1467,2.703335,-2,2,-1.30103,1.30103
1469,2.703335,-2,2,-1.30103,1.30103
1471,2.703335,-2,2,-1.30103,1.30103
1473,2.703335,-2,2,-1.30103,1.30103
1475,2.703335,-2,2,-1.30103,1.30103
1477,2.703335,-2,2,-1.30103,1.30103
1479,2.703335,-2,2,-1.30103,1.30103
1481,2.703335,-2,2,-1.30103,1.30103
1483,2.703335,-2,2,-1.30103,1.30103
1485,2.703335,-2,2,-1.30103,1.30103
1487,2.703335,-2,2,-1.30103,1.30103
1489,2.703335,-2,2,-1.30103,1.30103
1491,2.703335,-2,2,-1.30103,1.30103
1493,2.703335,-2,2,-1.30103,1.30103
1495,2.703335,-2,2,-1.30103,1.30103
1497,2.703335,-2,2,-1.30103,1.30103
1499,2.703335,-2,2,-1.30103,1.30103
1501,2.703335,-2,2,-1.30103,1.30103
1503,2.703335,-2,2,-1.30103,1.30103
1505,2.703335,-2,2,-1.30103,1.30103
1507,2.703335,-2,2,-1.30103,1.30103
1509,2.703335,-2,2,-1.30103,1.30103
1511,2.703335,-2,2,-1.30103,1.30103
1513,2.703335,-2,2,-1.30103,1.30103
1515,2.703335,-2,2,-1.30103,1.30103
1517,2.703335,-2,2,-1.30103,1.30103
1519,2.703335,-2,2,-1.30103,1.30103
1521,2.703335,-2,2,-1.30103,1.30103
1523,2.703335,-2,2,-1.30103,1.30103
1525,2.703335,-2,2,-1.30103,1.30103
1527,2.703335,-2,2,-1.30103,1.30103
1529,2.703335,-2,2,-1.30103,1.30103
1531,2.703335,-2,2,-1.30103,1.30103
1533,2.703335,-2,2,-1.30103,1.30103
1535,2.703335,-2,2,-1.30103,1.30103
1537,2.69897,-2,2,-1.30103,1.30103
1539,2.69897,-2,2,-1.30103,1.30103
1541,2.09691,-2,2,-1.30103,1.30103
1543,2.221849,-2,2,-1.30103,1.30103
1545,2.09691,-2,2,-1.30103,1.30103
1547,2.09691,-2,2,-1.30103,1.30103
1549,2.09691,-2,2,-1.30103,1.30103
1551,1.920819,-2,2,-1.30103,1.30103
1553,1.920819,-2,2,-1.30103,1.30103
1555,1.79588,-2,2,-1.30103,1.30103
1557,1.657577,-2,2,-1.30103,1.30103
1559,1.619789,-2,2,-1.30103,1.30103
1561,1.920819,-2,2,-1.30103,1.30103
1563,2.09691,-2,2,-1.30103,1.30103
1565,1.920819,-2,2,-1.30103,1.30103
1567,2.09691,-2,2,-1.30103,1.30103
1569,1.920819,-2,2,-1.30103,1.30103
1571,1.853872,-2,2,-1.30103,1.30103
1573,1.920819,-2,2,-1.30103,1.30103
1575,1.920819,-2,2,-1.30103,1.30103
1577,1.468521,-2,2,-1.30103,1.30103
1579,1.920819,-2,2,-1.30103,1.30103
1581,2.09691,-2,2,-1.30103,1.30103
1583,2.39794,-2,2,-1.30103,1.30103
1585,2.39794,-2,2,-1.30103,1.30103
1587,2.39794,-2,2,-1.30103,1.30103
1589,2.69897,-2,2,-1.30103,1.30103
1591,2.703335,-2,2,-1.30103,1.30103
1593,2.703335,-2,2,-1.30103,1.30103
1595,2.703335,-2,2,-1.30103,1.30103
1597,2.703335,-2,2,-1.30103,1.30103
1599,2.703335,-2,2,-1.30103,1.30103
1601,2.703335,-2,2,-1.30103,1.30103
1603,2.703335,-2,2,-1.30103,1.30103
1605,2.703335,-2,2,-1.30103,1.30103
1607,2.703335,-2,2,-1.30103,1.30103
1609,2.703335,-2,2,-1.30103,1.30103
1611,2.703335,-2,2,-1.30103,1.30103
1613,2.703335,-2,2,-1.30103,1.30103
1615,2.703335,-2,2,-1.30103,1.30103
1617,2.703335,-2,2,-1.30103,1.30103
1619,2.703335,-2,2,-1.30103,1.30103
1621,2.703335,-2,2,-1.30103,1.30103
1623,2.703335,-2,2,-1.30103,1.30103
1625,2.703335,-2,2,-1.30103,1.30103
1627,2.703335,-2,2,-1.30103,1.30103
1629,2.703335,-2,2,-1.30103,1.30103
1631,2.703335,-2,2,-1.30103,1.30103
1633,2.703335,-2,2,-1.30103,1.30103
1635,2.703335,-2,2,-1.30103,1.30103
1637,2.703335,-2,2,-1.30103,1.30103
1639,2.703335,-2,2,-1.30103,1.30103
1641,2.703335,-2,2,-1.30103,1.30103
1643,2.703335,-2,2,-1.30103,1.30103
1645,2.703335,-2,2,-1.30103,1.30103
1647,2.703335,-2,2,-1.30103,1.30103
1649,2.703335,-2,2,-1.30103,1.30103
1651,2.703335,-2,2,-1.30103,1.30103
1653,2.703335,-2,2,-1.30103,1.30103
1655,2.703335,-2,2,-1.30103,1.30103
1657,2.703335,-2,2,-1.30103,1.30103
1659,2.703335,-2,2,-1.30103,1.30103
1661,2.703335,-2,2,-1.30103,1.30103
1663,2.703335,-2,2,-1.30103,1.30103
1665,2.703335,-2,2,-1.30103,1.30103
1667,2.703335,-2,2,-1.30103,1.30103
1669,2.703335,-2,2,-1.30103,1.30103
1671,2.703335,-2,2,-1.30103,1.30103
1673,2.703335,-2,2,-1.30103,1.30103
1675,2.703335,-2,2,-1.30103,1.30103
1677,2.703335,-2,2,-1.30103,1.30103
1679,2.703335,-2,2,-1.30103,1.30103
1681,2.703335,-2,2,-1.30103,1.30103
1683,2.703335,-2,2,-1.30103,1.30103
1685,2.703335,-2,2,-1.30103,1.30103
1687,2.703335,-2,2,-1.30103,1.30103
1689,2.703335,-2,2,-1.30103,1.30103
1691,2.703335,-2,2,-1.30103,1.30103
1693,2.703335,-2,2,-1.30103,1.30103
1695,2.703335,-2,2,-1.30103,1.30103
1697,2.703335,-2,2,-1.30103,1.30103
1699,2.703335,-2,2,-1.30103,1.30103
1701,2.69897,-2,2,-1.30103,1.30103
1703,2.69897,-2,2,-1.30103,1.30103
1705,2.69897,-2,2,-1.30103,1.30103
1707,2.703335,-2,2,-1.30103,1.30103
1709,2.703335,-2,2,-1.30103,1.30103
1711,2.703335,-2,2,-1.30103,1.30103
1713,2.703335,-2,2,-1.30103,1.30103
1715,2.703335,-2,2,-1.30103,1.30103
1717,2.703335,-2,2,-1.30103,1.30103
1719,2.703335,-2,2,-1.30103,1.30103
1721,2.703335,-2,2,-1.30103,1.30103
1723,2.703335,-2,2,-1.30103,1.30103
1725,2.703335,-2,2,-1.30103,1.30103
1727,2.703335,-2,2,-1.30103,1.30103
1729,2.703335,-2,2,-1.30103,1.30103
1731,2.703335,-2,2,-1.30103,1.30103
1733,2.703335,-2,2,-1.30103,1.30103
1735,2.703335,-2,2,-1.30103,1.30103
1737,2.703335,-2,2,-1.30103,1.30103
1739,2.703335,-2,2,-1.30103,1.30103
1741,2.703335,-2,2,-1.30103,1.30103
1743,2.703335,-2,2,-1.30103,1.30103
1745,2.703335,-2,2,-1.30103,1.30103
1747,2.703335,-2,2,-1.30103,1.30103
1749,2.703335,-2,2,-1.30103,1.30103
1751,2.703335,-2,2,-1.30103,1.30103
1753,2.703335,-2,2,-1.30103,1.30103
1755,2.703335,-2,2,-1.30103,1.30103
1757,2.703335,-2,2,-1.30103,1.30103
1759,2.703335,-2,2,-1.30103,1.30103
1761,2.703335,-2,2,-1.30103,1.30103
1763,2.703335,-2,2,-1.30103,1.30103
1765,2.703335,-2,2,-1.30103,1.30103
1767,2.703335,-2,2,-1.30103,1.30103
1769,2.703335,-2,2,-1.30103,1.30103
1771,2.703335,-2,2,-1.30103,1.30103
1773,2.703335,-2,2,-1.30103,1.30103
1775,2.703335,-2,2,-1.30103,1.30103
1777,2.703335,-2,2,-1.30103,1.30103
1779,2.703335,-2,2,-1.30103,1.30103
1781,2.703335,-2,2,-1.30103,1.30103
1783,2.703335,-2,2,-1.30103,1.30103
1785,2.703335,-2,2,-1.30103,1.30103
1787,2.703335,-2,2,-1.30103,1.30103
1789,2.703335,-2,2,-1.30103,1.30103
1791,2.703335,-2,2,-1.30103,1.30103
1793,2.703335,-2,2,-1.30103,1.30103
1795,2.703335,-2,2,-1.30103,1.30103
1797,2.703335,-2,2,-1.30103,1.30103
1799,2.703335,-2,2,-1.30103,1.30103
1801,2.703335,-2,2,-1.30103,1.30103
1803,2.703335,-2,2,-1.30103,1.30103
1805,2.703335,-2,2,-1.30103,1.30103
1807,2.703335,-2,2,-1.30103,1.30103
1809,2.703335,-2,2,-1.30103,1.30103
1811,2.703335,-2,2,-1.30103,1.30103
1813,2.703335,-2,2,-1.30103,1.30103
1815,2.703335,-2,2,-1.30103,1.30103
1817,2.703335,-2,2,-1.30103,1.30103
1819,2.703335,-2,2,-1.30103,1.30103
1821,2.703335,-2,2,-1.30103,1.30103
1823,2.703335,-2,2,-1.30103,1.30103
1825,2.703335,-2,2,-1.30103,1.30103
1827,2.703335,-2,2,-1.30103,1.30103
1829,2.703335,-2,2,-1.30103,1.30103
1831,2.703335,-2,2,-1.30103,1.30103
1833,2.703335,-2,2,-1.30103,1.30103
1835,2.703335,-2,2,-1.30103,1.30103
1837,2.703335,-2,2,-1.30103,1.30103
1839,2.703335,-2,2,-1.30103,1.30103
1841,2.703335,-2,2,-1.30103,1.30103
1843,2.703335,-2,2,-1.30103,1.30103
1845,2.703335,-2,2,-1.30103,1.30103
1847,2.703335,-2,2,-1.30103,1.30103
1849,2.703335,-2,2,-1.30103,1.30103
1851,2.703335,-2,2,-1.30103,1.30103
1853,2.703335,-2,2,-1.30103,1.30103
1855,2.703335,-2,2,-1.30103,1.30103
1857,2.703335,-2,2,-1.30103,1.30103
1859,2.703335,-2,2,-1.30103,1.30103
1861,2.703335,-2,2,-1.30103,1.30103
1863,2.703335,-2,2,-1.30103,1.30103
1865,2.703335,-2,2,-1.30103,1.30103
1867,2.703335,-2,2,-1.30103,1.30103
1869,2.703335,-2,2,-1.30103,1.30103
1871,2.703335,-2,2,-1.30103,1.30103
1873,2.703335,-2,2,-1.30103,1.30103
1875,2.703335,-2,2,-1.30103,1.30103
1877,2.703335,-2,2,-1.30103,1.30103
1879,2.703335,-2,2,-1.30103,1.30103
1881,2.703335,-2,2,-1.30103,1.30103
1883,2.703335,-2,2,-1.30103,1.30103
1885,2.703335,-2,2,-1.30103,1.30103
1887,2.703335,-2,2,-1.30103,1.30103
1889,2.703335,-2,2,-1.30103,1.30103
1891,2.703335,-2,2,-1.30103,1.30103
1893,2.703335,-2,2,-1.30103,1.30103
1895,2.703335,-2,2,-1.30103,1.30103
1897,2.703335,-2,2,-1.30103,1.30103
1899,2.703335,-2,2,-1.30103,1.30103
1901,2.703335,-2,2,-1.30103,1.30103
1903,2.703335,-2,2,-1.30103,1.30103
1905,2.703335,-2,2,-1.30103,1.30103
1907,2.703335,-2,2,-1.30103,1.30103
1909,2.703335,-2,2,-1.30103,1.30103
1911,2.703335,-2,2,-1.30103,1.30103
1913,2.703335,-2,2,-1.30103,1.30103
1915,2.703335,-2,2,-1.30103,1.30103
1917,2.703335,-2,2,-1.30103,1.30103
1919,2.703335,-2,2,-1.30103,1.30103
1921,2.703335,-2,2,-1.30103,1.30103
1923,2.703335,-2,2,-1.30103,1.30103
1925,2.703335,-2,2,-1.30103,1.30103
1927,2.703335,-2,2,-1.30103,1.30103
1929,2.703335,-2,2,-1.30103,1.30103
1931,2.703335,-2,2,-1.30103,1.30103
1933,2.703335,-2,2,-1.30103,1.30103
1935,2.703335,-2,2,-1.30103,1.30103
1937,2.703335,-2,2,-1.30103,1.30103
1939,2.703335,-2,2,-1.30103,1.30103
1941,2.703335,-2,2,-1.30103,1.30103
1943,2.703335,-2,2,-1.30103,1.30103
1945,2.703335,-2,2,-1.30103,1.30103
1947,2.703335,-2,2,-1.30103,1.30103
1949,2.703335,-2,2,-1.30103,1.30103
1951,2.703335,-2,2,-1.30103,1.30103
1953,2.703335,-2,2,-1.30103,1.30103
1955,2.703335,-2,2,-1.30103,1.30103
1957,2.703335,-2,2,-1.30103,1.30103
1959,2.703335,-2,2,-1.30103,1.30103
1961,2.703335,-2,2,-1.30103,1.30103
1963,2.703335,-2,2,-1.30103,1.30103
1965,2.703335,-2,2,-1.30103,1.30103
1967,2.703335,-2,2,-1.30103,1.30103
1969,2.703335,-2,2,-1.30103,1.30103
1971,2.703335,-2,2,-1.30103,1.30103
1973,2.703335,-2,2,-1.30103,1.30103
1975,2.703335,-2,2,-1.30103,1.30103
1977,2.703335,-2,2,-1.30103,1.30103
1979,2.703335,-2,2,-1.30103,1.30103
1981,2.703335,-2,2,-1.30103,1.30103
1983,2.703335,-2,2,-1.30103,1.30103
1985,2.703335,-2,2,-1.30103,1.30103
1987,2.703335,-2,2,-1.30103,1.30103
1989,2.703335,-2,2,-1.30103,1.30103
1991,2.703335,-2,2,-1.30103,1.30103
1993,2.703335,-2,2,-1.30103,1.30103
1995,2.703335,-2,2,-1.30103,1.30103
1997,2.703335,-2,2,-1.30103,1.30103
1999,2.703335,-2,2,-1.30103,1.30103
2001,2.703335,-2,2,-1.30103,1.30103
2003,2.703335,-2,2,-1.30103,1.30103
2005,2.703335,-2,2,-1.30103,1.30103
2007,2.703335,-2,2,-1.30103,1.30103
2009,2.703335,-2,2,-1.30103,1.30103
2011,2.703335,-2,2,-1.30103,1.30103
2013,2.703335,-2,2,-1.30103,1.30103
2015,2.703335,-2,2,-1.30103,1.30103
2017,2.703335,-2,2,-1.30103,1.30103
2019,2.703335,-2,2,-1.30103,1.30103
2021,2.703335,-2,2,-1.30103,1.30103
2023,2.703335,-2,2,-1.30103,1.30103
2025,2.703335,-2,2,-1.30103,1.30103
2027,2.703335,-2,2,-1.30103,1.30103
2029,2.703335,-2,2,-1.30103,1.30103
2031,2.703335,-2,2,-1.30103,1.30103
2033,2.703335,-2,2,-1.30103,1.30103
2035,2.703335,-2,2,-1.30103,1.30103
2037,2.703335,-2,2,-1.30103,1.30103
2039,2.703335,-2,2,-1.30103,1.30103
2041,2.703335,-2,2,-1.30103,1.30103
2043,2.703335,-2,2,-1.30103,1.30103
2045,2.703335,-2,2,-1.30103,1.30103
2047,2.703335,-2,2,-1.30103,1.30103
2049,2.703335,-2,2,-1.30103,1.30103
2051,2.703335,-2,2,-1.30103,1.30103
2053,2.703335,-2,2,-1.30103,1.30103
2055,2.703335,-2,2,-1.30103,1.30103
2057,2.703335,-2,2,-1.30103,1.30103
2059,2.703335,-2,2,-1.30103,1.30103
2061,2.703335,-2,2,-1.30103,1.30103
2063,2.703335,-2,2,-1.30103,1.30103
2065,2.703335,-2,2,-1.30103,1.30103
2067,2.703335,-2,2,-1.30103,1.30103
2069,2.703335,-2,2,-1.30103,1.30103
2071,2.703335,-2,2,-1.30103,1.30103
2073,2.703335,-2,2,-1.30103,1.30103
2075,2.703335,-2,2,-1.30103,1.30103
2077,2.703335,-2,2,-1.30103,1.30103
2079,2.703335,-2,2,-1.30103,1.30103
2081,2.703335,-2,2,-1.30103,1.30103
2083,2.703335,-2,2,-1.30103,1.30103
2085,2.703335,-2,2,-1.30103,1.30103
2087,2.703335,-2,2,-1.30103,1.30103
2089,2.703335,-2,2,-1.30103,1.30103
2091,2.703335,-2,2,-1.30103,1.30103
2093,2.703335,-2,2,-1.30103,1.30103
2095,2.703335,-2,2,-1.30103,1.30103
2097,2.703335,-2,2,-1.30103,1.30103
2099,2.703335,-2,2,-1.30103,1.30103
2101,2.703335,-2,2,-1.30103,1.30103
2103,2.703335,-2,2,-1.30103,1.30103
2105,2.703335,-2,2,-1.30103,1.30103
2107,2.703335,-2,2,-1.30103,1.30103
2109,2.703335,-2,2,-1.30103,1.30103
2111,2.703335,-2,2,-1.30103,1.30103
2113,2.703335,-2,2,-1.30103,1.30103
2115,2.703335,-2,2,-1.30103,1.30103
2117,2.703335,-2,2,-1.30103,1.30103
2119,2.703335,-2,2,-1.30103,1.30103
2121,2.703335,-2,2,-1.30103,1.30103
2123,2.703335,-2,2,-1.30103,1.30103
2125,2.703335,-2,2,-1.30103,1.30103
2127,2.703335,-2,2,-1.30103,1.30103
2129,2.703335,-2,2,-1.30103,1.30103
2131,2.703335,-2,2,-1.30103,1.30103
2133,2.703335,-2,2,-1.30103,1.30103
2135,2.703335,-2,2,-1.30103,1.30103
2137,2.703335,-2,2,-1.30103,1.30103
2139,2.703335,-2,2,-1.30103,1.30103
2141,2.703335,-2,2,-1.30103,1.30103
2143,2.703335,-2,2,-1.30103,1.30103
2145,2.703335,-2,2,-1.30103,1.30103
2147,2.703335,-2,2,-1.30103,1.30103
2149,2.703335,-2,2,-1.30103,1.30103
2151,2.703335,-2,2,-1.30103,1.30103
2153,2.703335,-2,2,-1.30103,1.30103
2155,2.703335,-2,2,-1.30103,1.30103
2157,2.703335,-2,2,-1.30103,1.30103
2159,2.703335,-2,2,-1.30103,1.30103
2161,2.703335,-2,2,-1.30103,1.30103
2163,2.703335,-2,2,-1.30103,1.30103
2165,2.703335,-2,2,-1.30103,1.30103
2167,2.703335,-2,2,-1.30103,1.30103
2169,2.703335,-2,2,-1.30103,1.30103
2171,2.703335,-2,2,-1.30103,1.30103
2173,2.703335,-2,2,-1.30103,1.30103
2175,2.703335,-2,2,-1.30103,1.30103
2177,2.703335,-2,2,-1.30103,1.30103
2179,2.703335,-2,2,-1.30103,1.30103
2181,2.703335,-2,2,-1.30103,1.30103
2183,2.703335,-2,2,-1.30103,1.30103
2185,2.703335,-2,2,-1.30103,1.30103
2187,2.703335,-2,2,-1.30103,1.30103
2189,2.703335,-2,2,-1.30103,1.30103
2191,2.703335,-2,2,-1.30103,1.30103
2193,2.703335,-2,2,-1.30103,1.30103
2195,2.703335,-2,2,-1.30103,1.30103
2197,2.703335,-2,2,-1.30103,1.30103
2199,2.703335,-2,2,-1.30103,1.30103
2201,2.703335,-2,2,-1.30103,1.30103
2203,2.703335,-2,2,-1.30103,1.30103
2205,2.703335,-2,2,-1.30103,1.30103
2207,2.703335,-2,2,-1.30103,1.30103
2209,2.703335,-2,2,-1.30103,1.30103
2211,2.703335,-2,2,-1.30103,1.30103
2213,2.703335,-2,2,-1.30103,1.30103
2215,2.703335,-2,2,-1.30103,1.30103
2217,2.703335,-2,2,-1.30103,1.30103
2219,2.703335,-2,2,-1.30103,1.30103
2221,2.703335,-2,2,-1.30103,1.30103
2223,2.703335,-2,2,-1.30103,1.30103
2225,2.703335,-2,2,-1.30103,1.30103
2227,2.703335,-2,2,-1.30103,1.30103
2229,2.703335,-2,2,-1.30103,1.30103
2231,2.703335,-2,2,-1.30103,1.30103
2233,2.703335,-2,2,-1.30103,1.30103
2235,2.703335,-2,2,-1.30103,1.30103
2237,2.703335,-2,2,-1.30103,1.30103
2239,2.703335,-2,2,-1.30103,1.30103
2241,2.703335,-2,2,-1.30103,1.30103
2243,2.703335,-2,2,-1.30103,1.30103
2245,2.703335,-2,2,-1.30103,1.30103
2247,2.703335,-2,2,-1.30103,1.30103
2249,2.703335,-2,2,-1.30103,1.30103
2251,2.703335,-2,2,-1.30103,1.30103
2253,2.703335,-2,2,-1.30103,1.30103
2255,2.703335,-2,2,-1.30103,1.30103
2257,2.703335,-2,2,-1.30103,1.30103
2259,2.703335,-2,2,-1.30103,1.30103
2261,2.703335,-2,2,-1.30103,1.30103
2263,2.703335,-2,2,-1.30103,1.30103
2265,2.703335,-2,2,-1.30103,1.30103
2267,2.703335,-2,2,-1.30103,1.30103
2269,2.703335,-2,2,-1.30103,1.30103
2271,2.703335,-2,2,-1.30103,1.30103
2273,2.703335,-2,2,-1.30103,1.30103
2275,2.703335,-2,2,-1.30103,1.30103
2277,2.703335,-2,2,-1.30103,1.30103
2279,2.703335,-2,2,-1.30103,1.30103
2281,2.703335,-2,2,-1.30103,1.30103
2283,2.703335,-2,2,-1.30103,1.30103
2285,2.703335,-2,2,-1.30103,1.30103
2287,2.703335,-2,2,-1.30103,1.30103
2289,2.703335,-2,2,-1.30103,1.30103
2291,2.703335,-2,2,-1.30103,1.30103
2293,2.703335,-2,2,-1.30103,1.30103
2295,2.703335,-2,2,-1.30103,1.30103
2297,2.703335,-2,2,-1.30103,1.30103
2299,2.703335,-2,2,-1.30103,1.30103
2301,2.69897,-2,2,-1.30103,1.30103
2303,2.69897,-2,2,-1.30103,1.30103
2305,2.69897,-2,2,-1.30103,1.30103
2307,2.69897,-2,2,-1.30103,1.30103
2309,2.69897,-2,2,-1.30103,1.30103
2311,2.69897,-2,2,-1.30103,1.30103
2313,2.69897,-2,2,-1.30103,1.30103
2315,2.69897,-2,2,-1.30103,1.30103
2317,2.69897,-2,2,-1.30103,1.30103
2319,2.69897,-2,2,-1.30103,1.30103
2321,2.69897,-2,2,-1.30103,1.30103
2323,2.69897,-2,2,-1.30103,1.30103
2325,2.69897,-2,2,-1.30103,1.30103
2327,2.69897,-2,2,-1.30103,1.30103
2329,2.69897,-2,2,-1.30103,1.30103
2331,2.69897,-2,2,-1.30103,1.30103
