alpos,rec_bp,up99,lo99,up95,lo95
1011,2.935945,48.6438,19.74238,43.17752,21.66446
1013,2.906291,48.64162,20.29742,43.13051,22.11326
1015,2.876044,48.8134,20.85983,43.27037,22.23145
1017,2.850066,49.07889,21.01472,42.9668,22.38249
1019,2.806295,47.85592,20.44652,42.74863,21.84544
1021,2.785324,47.00055,20.31657,42.62772,21.68663
1023,2.768341,46.9072,20.0928,42.91957,21.88593
1025,2.711258,46.66781,19.8903,42.72595,22.06537
1027,2.701227,46.60413,19.85129,42.65078,22.25034
1029,2.692432,46.79584,20.04171,42.93643,22.38176
1031,2.398953,46.70707,20.30185,43.50301,22.4228
1033,2.377392,47.22404,20.54582,43.2528,22.45668
1035,2.360882,47.55484,20.28375,43.25022,22.29151
1037,2.349477,46.84598,20.63032,43.0632,22.27949
1039,2.355642,47.23429,20.19118,42.94316,22.23484
1041,2.357107,47.46713,20.00527,42.80817,22.41154
1043,2.352071,47.15933,20.12961,43.03189,22.9755
1045,2.352467,47.26894,20.58276,43.54593,23.13236
1047,2.354588,47.33637,20.52316,43.99319,23.4816
1049,2.420493,48.15633,20.41603,44.26362,23.47313
1051,2.521726,48.35288,20.35505,44.48525,23.68199
1053,2.881999,48.50697,20.30902,45.1755,23.88173
1055,2.973046,48.9732,20.32511,45.40398,24.2985
1057,3.044815,49.25694,20.28775,45.83381,24.69047
1059,3.090852,50.07832,20.28686,46.25058,25.16051
1061,3.131184,50.82628,20.78345,46.56926,25.3203
1063,3.179367,51.95915,21.10408,46.69098,25.42785
1065,3.234746,53.31066,21.35563,46.62606,25.58502
1067,3.255172,53.45636,21.5696,47.09974,25.66294
1069,3.270395,52.994,21.8318,47.51623,25.63865
1071,3.285526,52.64426,21.98734,47.78362,26.11329
1073,3.304653,52.50135,22.47641,47.88066,26.35924
1075,3.256074,52.48291,23.09511,48.25759,26.55165
1077,3.190886,51.93383,23.603,48.4819,26.73773
1079,3.11914,52.14215,23.42673,48.13848,26.77652
1081,3.058203,52.8378,23.54669,48.17318,26.63743
1083,3.004955,53.50339,23.94868,48.6894,26.48405
1085,3.009422,53.77713,24.0288,48.43723,26.5638
1087,3.008474,54.38898,23.10827,48.33544,26.39223
1089,3.013022,54.0584,22.78381,48.32063,26.31016
1091,3.038709,54.17363,22.54077,47.95599,26.39542
1093,3.051274,54.33359,22.16491,48.06106,26.3249
1095,3.055318,54.03493,21.46788,47.52299,26.24034
1097,3.082981,53.4,20.79992,47.47718,26.1861
1099,3.137355,53.87034,20.97987,48.03832,26.40199
1101,3.554125,53.6295,20.90312,48.13098,25.91328
1103,3.628472,53.20696,21.0526,48.47453,26.04969
1105,3.73113,52.00814,21.4227,48.27452,26.24752
1107,3.847245,51.59421,21.71346,48.25516,26.50178
1109,3.916276,51.40258,21.83292,48.16617,26.27589
1111,3.985339,51.56083,21.99395,48.07668,26.08625
1113,4.082356,51.74289,22.22199,48.20534,26.38245
1115,4.160317,51.78252,22.45205,48.53844,26.42477
1117,4.251679,51.40317,22.66919,48.28933,26.53867
1119,4.335965,51.12997,22.77117,48.72353,26.68147
1121,4.410529,51.20102,22.80441,48.95518,26.65156
1123,4.49273,51.22701,22.86528,49.08944,26.64811
1125,4.590033,51.04337,22.88009,48.32629,26.60608
1127,4.794359,51.02924,23.02027,48.20951,26.47356
1129,4.936827,51.42971,23.00906,48.21235,26.63057
1131,5.052188,50.92447,22.76558,47.44128,26.60103
1133,5.189608,50.70451,22.9249,47.75737,26.55704
1135,5.318254,50.80809,22.2481,47.98535,26.51126
1137,5.423247,51.53646,21.95071,47.79446,26.44441
1139,5.497812,51.85856,21.31095,47.70925,26.48389
1141,5.588315,53.04766,21.65292,48.54853,27.04623
1143,5.660667,53.65498,22.26339,49.14502,27.3842
1145,5.69368,53.37621,22.55554,49.42285,27.25733
1147,5.720607,53.26517,22.36431,48.90602,26.93752
1149,5.740886,52.86525,22.29686,48.54066,26.71591
1151,5.765308,52.51242,22.07911,48.2771,26.29269
1153,5.800505,52.80497,21.87013,48.51875,26.38115
1155,5.831287,53.23609,21.64401,48.11658,26.23544
1157,5.852388,53.20227,21.42638,47.8439,25.99944
1159,5.998179,52.85022,21.44613,47.71544,25.90356
1161,6.306448,53.45419,21.39305,48.18386,26.0094
1163,6.442718,53.6167,21.34025,48.12173,26.07147
1165,6.617105,53.86256,21.60167,48.21455,26.13786
1167,6.880763,54.26578,21.61069,48.54938,26.36302
1169,7.049113,54.75693,21.42521,48.983,26.87837
1171,7.206542,54.87313,22.09722,49.12143,27.13792
1173,7.399469,54.60552,22.19124,49.42209,27.34647
1175,7.521899,54.67372,22.24911,49.62117,27.61513
1177,7.828211,55.18527,22.30397,49.85984,27.46844
1179,8.242594,54.78683,22.92415,50.27345,27.32603
1181,8.646877,53.91198,22.48903,50.20179,27.20242
1183,9.244197,54.72261,23.02001,50.24458,27.38513
1185,9.621656,55.14753,23.64268,50.74183,27.77011
1187,9.820115,53.06384,23.4576,50.57246,28.31959
1189,10.00892,53.19673,23.39454,50.30362,28.12048
1191,10.24044,53.8563,22.84976,50.35653,27.00979
1193,10.28709,54.16189,22.27581,50.14762,27.05501
1195,10.33109,54.18025,22.15984,49.57567,27.07613
1197,10.35053,54.11201,22.17094,49.2884,26.52597
1199,10.40379,54.07831,22.20907,49.40221,26.95583
1201,10.74409,54.04173,22.3811,49.4157,27.09365
1203,11.03938,53.98546,22.43411,49.59836,27.22355
1205,11.16051,53.88473,22.54135,49.67336,27.32342
1207,11.27641,54.37819,22.56742,49.76323,27.20679
1209,11.37834,54.66703,22.80095,50.18148,27.62975
1211,11.41356,54.38447,22.65099,50.32458,27.45966
1213,11.42232,54.13616,21.86011,49.53037,27.15199
1215,11.43183,53.28721,21.83083,49.2172,27.19035
1217,11.42966,52.98638,21.67623,49.18197,27.04629
1219,11.43618,52.99695,21.68695,49.32301,27.00944
1221,11.44518,53.07698,21.69349,49.26922,26.98831
1223,11.45006,52.79754,21.9964,49.5457,26.93894
1225,11.45295,52.67522,22.10315,49.44104,26.98289
1227,11.45567,52.31015,22.56956,49.55607,27.00074
1229,11.46069,53.76165,22.79621,49.34177,26.88738
1231,11.41262,53.54837,22.84932,48.53205,26.70315
1233,11.40277,52.95247,22.87674,48.64232,26.65426
1235,11.39175,52.27956,22.90814,48.37537,26.57357
1237,11.38255,51.76215,23.01134,48.72421,26.3424
1239,11.35926,52.26528,23.13324,48.24922,26.23761
1241,11.34018,53.22645,23.2616,48.26723,26.32513
1243,11.32283,53.7615,22.52791,48.23934,26.39696
1245,11.30853,54.1672,22.26389,48.41905,26.59274
1247,11.29429,54.30714,22.7934,48.09694,26.47439
1249,11.20963,54.23235,23.44822,47.92776,26.71812
1251,11.09517,54.11731,23.61871,47.98952,26.65121
1253,10.72265,53.72749,23.29181,48.13234,26.78434
1255,10.6196,53.44591,23.68076,48.22559,26.89499
1257,10.5384,53.30571,23.671,48.73852,27.03815
1259,10.47902,54.01507,23.7982,48.56489,27.04602
1261,10.42159,53.71051,23.76464,48.69739,26.67806
1263,10.35522,53.30691,23.71563,48.8444,26.80726
1265,10.28548,53.36486,24.01313,48.66338,27.04923
1267,10.25332,53.13456,24.39877,48.17995,26.72172
1269,10.2315,52.50226,24.46738,47.94191,26.65198
1271,10.2427,52.46093,24.49402,48.24381,26.52057
1273,10.40503,52.36586,24.44383,48.30094,26.6494
1275,10.95955,52.13834,24.17247,48.21565,26.49636
1277,11.00619,51.9861,24.31891,48.29654,26.44313
1279,11.01581,52.02325,23.99272,48.21238,26.19287
1281,10.99062,51.76699,23.57021,48.16253,26.04003
1283,10.95507,51.07328,23.90705,48.2389,26.1728
1285,10.94895,52.00835,23.9401,48.54012,26.04779
1287,10.94151,52.01756,23.73737,48.81232,26.42832
1289,10.93295,52.21494,23.69656,49.17913,26.67541
1291,10.90589,52.55405,23.66345,48.8821,26.38527
1293,10.90451,52.67089,23.50653,49.01647,26.52515
1295,10.9046,52.79062,23.45308,49.32205,26.32053
1297,10.89287,52.91389,23.15418,49.25571,26.33802
1299,10.84965,52.24414,23.10059,49.15297,26.20025
1301,10.4436,51.64319,23.55134,49.11503,26.27634
1303,10.37924,51.81563,23.73176,49.11741,26.15887
1305,10.31458,52.34635,23.42544,49.2388,25.96068
1307,10.21861,52.22539,23.51747,48.8771,25.72203
1309,10.18377,52.37968,23.64159,49.15896,25.89417
1311,10.12704,52.55557,23.69493,49.46117,26.62526
1313,10.1745,52.62717,23.69201,48.80418,26.45427
1315,10.21191,53.03602,23.53837,48.82972,26.50606
1317,10.24286,53.15818,23.37386,48.92511,26.61458
1319,10.28876,53.69003,23.24451,48.47731,26.4708
1321,10.31365,53.68658,23.41912,48.04955,26.49465
1323,10.56232,53.66049,23.50496,48.31233,26.64546
1325,10.54057,53.91639,23.04388,48.38729,26.73741
1327,10.673,53.88947,22.80968,48.54368,26.58433
1329,10.63905,53.88678,22.60696,48.21871,26.382
1331,10.63541,54.20648,22.65444,48.25089,26.48584
1333,10.66004,53.83858,22.79799,48.35986,26.21952
1335,10.67928,53.64341,22.68932,48.09816,26.03443
1337,10.71119,53.63891,22.66908,48.12491,26.11247
1339,10.76556,52.59817,22.53625,47.78605,25.90017
1341,10.74677,51.77486,22.46648,47.35934,25.82871
1343,10.73513,51.93572,22.36199,47.17458,25.12497
1345,10.75908,52.14328,22.45666,47.06112,25.18281
1347,10.784,50.76182,22.62358,47.16803,25.13554
1349,10.81788,50.57214,22.86631,47.58466,25.23383
1351,10.84937,50.72526,23.06295,47.66577,25.19994
1353,10.86853,50.47422,22.87483,47.45636,25.28975
1355,10.90114,50.47757,22.99686,47.69363,25.45949
1357,10.94959,51.5383,23.27012,48.1183,25.65351
1359,10.90924,51.56771,23.26862,48.17179,25.55606
1361,10.78297,50.74869,23.59201,47.9834,25.49637
1363,11.6538,51.204,23.30933,47.97211,25.23292
1365,12.1129,51.87505,23.2559,48.48143,25.53312
1367,12.55668,51.88204,23.2219,49.08031,25.29243
1369,12.79967,51.22482,23.0981,49.24863,25.759
1371,12.77846,50.88649,22.90825,48.57211,25.51224
1373,12.81575,50.78997,22.16105,48.32348,25.30048
1375,13.00984,50.87944,21.90616,48.38123,25.31515
1377,13.03279,50.73712,22.02264,48.38893,25.61665
1379,12.67504,50.51901,21.49707,48.15424,25.39297
1381,12.32998,50.29028,21.17992,47.71687,25.14126
1383,12.22043,49.6645,21.07901,47.70183,25.03871
1385,12.03383,49.11714,20.83212,47.15459,24.91617
1387,11.9573,48.71423,20.59608,46.66847,24.94317
1389,11.8922,48.0512,20.35038,46.25252,24.42805
1391,11.77577,47.77305,19.98838,45.70798,24.13692
1393,11.78917,47.66501,19.91206,45.81543,24.26389
1395,11.7339,47.58931,19.80165,45.5344,24.27407
1397,11.68082,47.54081,19.69635,45.23078,24.25175
1399,11.61917,47.42566,19.57272,44.61603,23.94331
1401,11.27925,47.11246,19.44018,44.03027,23.74726
1403,10.98278,46.64398,19.35879,43.70002,23.40378
1405,10.87134,46.25554,19.30222,43.53667,23.22279
1407,10.76593,45.83191,18.95097,43.02518,22.9627
1409,10.66544,45.38211,18.15743,42.40554,22.65642
1411,10.63259,44.84638,18.01386,42.15298,22.3221
1413,10.62885,44.64074,18.01805,41.92195,22.60874
1415,10.61974,44.53514,17.98715,41.55441,22.40394
1417,10.6223,44.54072,17.97064,41.62863,22.40149
1419,10.62485,44.5612,17.95414,41.60268,22.26173
1421,10.6583,44.64963,17.95139,41.86937,22.83176
1423,10.71294,44.56363,18.28366,41.78722,23.04313
1425,10.82053,44.43025,18.26703,41.50216,22.83498
1427,10.92845,43.67067,18.10201,41.23262,22.43309
1429,11.03258,43.35499,17.53416,40.84629,22.01164
1431,11.22175,42.81926,17.265,40.76212,21.51906
1433,11.24796,43.44123,17.07239,40.7533,21.34033
1435,11.282,43.30999,17.05947,40.52332,21.21563
1437,11.29724,43.21828,17.0637,40.32537,21.05974
1439,11.29931,43.11345,17.0595,39.85444,20.89909
1441,11.2987,42.29461,16.92676,39.11372,20.54868
1443,11.29722,41.92236,16.76148,38.47787,20.10142
1445,11.29701,41.06115,16.58767,37.92646,19.55214
1447,11.32677,40.90355,16.60513,37.85423,19.50191
1449,11.41585,40.26908,16.8715,37.44482,19.08907
1451,11.41017,39.81334,16.37749,36.99063,19.08948
1453,11.40306,39.39541,16.04203,36.52796,18.83469
1455,11.39527,39.11562,15.56586,36.0229,18.36934
1457,11.3849,38.0873,15.22489,35.64705,18.10527
1459,11.37844,37.81554,15.17634,35.2205,17.90092
1461,11.37575,37.44974,15.05066,34.50594,17.71081
1463,11.37149,36.82937,14.30302,34.0103,17.13611
1465,11.36315,36.19438,14.024,33.48975,16.74858
1467,11.353,35.54782,13.85034,32.78854,16.37727
1469,11.33848,35.48454,13.82231,32.86359,16.17788
1471,11.29087,35.38734,13.29175,32.26655,16.03235
1473,11.08798,34.45184,13.20727,31.86323,15.81451
1475,10.47373,33.56263,13.142,31.29384,15.31863
1477,10.38183,32.94049,12.94229,30.84009,14.97046
1479,10.33149,32.65493,12.64905,30.16886,14.60276
1481,10.30617,32.38736,12.51415,29.97999,14.43363
1483,10.28445,32.1534,12.12519,29.22324,14.15444
1485,10.26987,31.83477,11.72416,28.94909,13.69745
1487,10.25759,31.017,11.44903,28.71078,13.44842
1489,10.24653,30.98329,11.13058,28.18345,13.30234
1491,10.23378,30.91394,10.97422,28.02441,13.04251
1493,10.21392,30.80255,10.67481,27.61445,12.72201
1495,10.19653,30.57976,10.83085,27.22205,12.63473
1497,10.23907,30.46601,10.74554,27.16051,12.57685
1499,10.24485,30.11375,10.56951,27.04939,12.33676
1501,10.23702,29.98214,10.52707,26.98214,12.27749
1503,10.23019,30.5462,11.0537,26.9212,12.44013
1505,10.21373,30.15476,11.07251,27.41463,12.97767
1507,10.19934,30.06558,10.98627,27.52954,12.94997
1509,10.16327,29.60863,10.65401,27.24806,12.75749
1511,10.14909,29.3105,10.6255,26.93822,12.64635
1513,9.999896,29.00716,10.58916,26.69833,12.43916
1515,9.872886,28.45715,10.52712,26.30679,12.21167
1517,9.736301,27.894,10.32384,25.78601,11.57837
1519,9.59488,27.54172,10.18388,24.85306,11.29741
1521,9.488743,27.06028,9.764934,24.53169,11.1915
1523,9.149841,26.73577,9.591567,24.11321,10.86594
1525,9.060487,26.44199,9.421142,23.55828,10.36954
1527,8.70797,25.8419,9.156834,22.96319,10.05964
1529,8.590124,25.55855,8.731673,22.75512,10.06582
1531,8.466458,25.11944,8.590405,22.31821,9.775441
1533,8.292267,24.43117,8.160488,21.88497,9.41428
1535,8.142681,23.76843,8.146146,21.66429,9.127273
1537,8.004125,23.39134,7.927816,21.27766,8.96063
1539,7.871545,23.16987,7.609054,20.72003,8.572452
1541,8.683642,23.43345,7.601745,20.94835,8.631597
1543,8.671342,23.78784,7.771882,21.58485,9.021984
1545,8.611646,23.65934,7.599147,21.39183,8.733333
1547,8.55622,23.57242,7.49923,21.21171,8.692739
1549,8.495069,23.27488,7.395517,20.9033,8.507949
1551,8.431051,23.11345,7.387015,20.68735,8.158988
1553,8.375637,22.94815,7.311808,20.5145,8.12073
1555,8.310836,22.57425,7.091933,20.23587,8.040832
1557,8.233409,21.97389,6.963624,19.72796,7.659915
1559,8.121133,21.93674,6.74653,19.27925,7.608747
1561,7.935948,21.20816,6.409207,18.78602,7.419831
1563,6.927563,20.65845,6.10593,17.99082,7.137996
1565,6.291655,19.87861,5.88754,17.48647,6.674776
1567,5.581537,18.3858,5.204861,16.95025,6.197501
1569,5.167446,17.81903,4.976877,16.08632,5.863868
1571,5.014755,17.67635,4.851576,15.78087,5.654355
1573,4.754557,17.728,4.74692,15.85067,5.555954
1575,4.404495,17.8427,4.583296,15.82755,5.443762
1577,4.077871,18.18089,4.377482,16.22911,5.311409
1579,4.016918,18.17225,4.319513,16.63071,5.302936
1581,3.958269,18.34953,4.449766,16.93361,5.375082
1583,3.473254,18.41208,4.263926,16.86021,5.47515
1585,3.280795,18.25227,4.207353,16.8404,5.287893
1587,3.153222,18.17592,4.27514,16.90906,5.423944
1589,3.025682,18.49831,4.353618,17.07181,5.452267
1591,2.899679,18.62813,4.374822,17.25465,5.609462
1593,2.84228,18.63041,4.444905,17.54756,5.762401
1595,2.851509,19.39318,4.493243,18.01229,5.775881
1597,2.836486,19.50038,4.460399,18.0313,5.782608
1599,2.821463,19.89931,4.559186,18.01578,5.768995
1601,2.80644,20.27746,4.616882,18.00027,5.857512
1603,2.791416,20.2914,4.613254,17.98475,5.884722
1605,2.776393,20.30533,4.609626,17.96924,5.911932
1607,2.76137,20.31927,4.605998,17.95373,5.939143
1609,2.746347,20.33323,4.60237,17.99887,5.966353
1611,2.731323,20.34746,4.598742,18.16759,5.960205
1613,2.701743,20.24849,4.587333,18.17706,5.725778
1615,2.690389,19.90878,4.581326,17.92581,5.889932
1617,2.678977,19.82677,4.577738,18.2969,5.966192
1619,2.694371,20.24496,5.103571,18.88516,6.199523
1621,2.684094,21.02208,5.484464,19.18092,6.415612
1623,2.640554,21.72924,5.500498,19.60096,6.762119
1625,2.526444,22.12606,5.585156,20.16381,7.059798
1627,2.402568,22.04439,5.578233,20.12239,7.001624
1629,2.278692,21.96227,5.573294,20.06093,7.011248
1631,2.069157,21.86605,5.488105,19.62509,6.710825
1633,2.027682,21.55641,5.426719,19.31164,6.509914
1635,1.976822,21.39984,5.367849,18.95374,6.458129
1637,1.944726,21.27325,5.157523,18.56631,6.355779
1639,1.928603,21.14783,5.095416,18.55047,6.329421
1641,1.912481,21.00471,5.033308,18.53464,6.303062
1643,1.896359,20.86158,4.9712,18.5188,6.276703
1645,1.880237,20.71845,4.909092,18.50295,6.250345
1647,1.83648,20.32076,4.823649,18.28275,6.135814
1649,1.736024,20.26757,4.758233,18.22886,6.053312
1651,1.731557,19.97985,4.688956,18.24439,6.037025
1653,1.727537,19.97898,4.654366,17.89078,6.020738
1655,1.723964,19.98204,4.593203,17.7843,6.008648
1657,1.720391,19.98511,4.599289,18.08306,5.978282
1659,1.716818,19.98817,4.622255,18.1339,5.949092
1661,1.713244,19.99124,4.685072,18.22986,6.030687
1663,1.709671,19.99437,4.704441,18.22042,6.114229
1665,1.706388,19.99768,4.713153,18.10877,6.054158
1667,1.703105,20.0008,4.717072,17.61599,5.981451
1669,1.699822,20.00393,4.720991,17.60278,5.890439
1671,1.696539,20.00705,4.669185,17.61549,5.887286
1673,1.693256,20.01017,4.673635,17.6282,5.887736
1675,1.689973,20.01329,4.678084,17.6409,5.888186
1677,1.68669,20.01641,4.682534,17.65361,5.888636
1679,1.683407,20.01954,4.686984,17.66631,5.889086
1681,1.680124,20.02266,4.691434,17.67902,5.889536
1683,1.676841,20.02578,4.695884,17.69172,5.889987
1685,1.673558,20.0289,4.692003,17.66996,5.890436
1687,1.670275,20.03202,4.687605,17.63267,5.890886
1689,1.666994,20.03516,4.692015,17.72984,5.914469
1691,1.663714,20.03831,4.739456,17.74255,5.9151
1693,1.660433,20.04144,4.768275,17.75525,5.915732
1695,1.657155,19.90947,4.772271,17.76796,5.916365
1697,1.583332,19.66194,4.78392,17.72252,5.917319
1699,1.554924,19.62419,4.772051,17.16186,5.876124
1701,1.542047,19.55573,4.264328,17.00944,5.613937
1703,1.527737,19.4288,3.798604,16.68861,5.468398
1705,1.497512,18.74018,3.76554,15.91121,5.117506
1707,1.493055,18.86304,4.205,16.15231,5.122606
1709,1.495329,19.42677,4.433564,17.11826,5.626056
1711,1.501636,21.26263,5.214676,17.76974,5.97936
1713,1.502539,21.44395,5.227416,17.922,6.091445
1715,1.502036,21.55009,5.213505,17.97841,6.069282
1717,1.501532,21.65623,5.257158,18.15994,6.047118
1719,1.501902,21.75229,5.268115,18.21096,6.139984
1721,1.50464,21.93232,5.306714,18.42795,6.322792
1723,1.528518,22.27029,5.448727,18.69896,6.417093
1725,1.532035,22.28139,5.465587,18.91716,6.479972
1727,1.535552,22.27908,5.482447,19.06527,6.616591
1729,1.539275,22.29191,5.499272,19.19612,6.669001
1731,1.547387,22.47651,5.851374,19.84951,6.832843
1733,1.556118,22.81276,6.044297,20.03057,6.98293
1735,1.563391,22.91788,6.200346,20.2437,7.056323
1737,1.566899,22.93822,6.206326,20.33776,7.136893
1739,1.570408,22.95856,6.212306,20.47638,7.151813
1741,0.6896988,21.90214,6.151897,19.90041,6.929096
1743,0.6840334,21.39639,5.570968,19.67682,6.763652
1745,0.6969252,21.33924,5.569394,19.69691,6.775701
1747,0.7098171,21.28208,5.567819,19.71689,6.778726
1749,0.7227089,21.22493,5.566245,19.70631,6.795947
1751,0.7356007,21.16777,5.579658,19.68527,6.813168
1753,0.7484925,21.13863,5.593784,19.66422,6.830389
1755,0.7613844,21.17451,5.607911,19.7355,6.840554
1757,0.7742762,21.21039,5.622037,19.80733,6.84533
1759,1.122186,21.51583,5.856383,20.18351,7.004668
1761,1.174632,22.5785,5.987828,20.83496,7.133456
1763,1.220822,22.92926,6.17244,20.95717,7.412573
1765,1.265334,23.29289,6.299011,21.07151,7.550675
1767,1.299322,24.13367,6.490589,21.66757,7.898617
1769,1.317214,25.26129,6.748727,22.0113,8.210065
1771,1.331767,25.53836,6.801552,22.36316,8.264403
1773,1.344324,25.15452,6.808009,22.02681,8.170531
1775,1.344909,24.93272,6.678703,21.65568,8.126393
1777,1.366611,24.7375,6.580467,21.56935,7.884155
1779,1.377604,24.33551,6.487682,20.96412,7.707062
1781,1.386909,24.05079,6.368598,20.50853,7.612357
1783,1.40194,24.24661,6.431528,20.56474,7.579381
1785,1.439707,24.15803,6.638318,20.79501,7.932058
1787,1.473639,24.08127,6.792024,21.23406,8.312835
1789,1.483941,24.1856,6.8309,21.35075,8.39268
